datetime,temperature,precipitation_total,wind_speed,cloud_cover_total,sunshine_duration
2023-05-08 08:00:00,16.080246,0.1,2.9024127,51.0,29.09091
2023-05-08 09:00:00,16.910246,0.1,3.8773184,60.0,23.636362
2023-05-08 10:00:00,17.670246,0.0,6.379216,71.0,16.969696
2023-05-08 11:00:00,18.490246,0.0,5.95906,80.0,11.515152
2023-05-08 12:00:00,18.820246,0.0,4.39436,72.0,16.363636
2023-05-08 13:00:00,18.730246,0.0,3.8939953,71.0,16.969696
2023-05-08 14:00:00,19.040245,0.2,3.0758414,45.0,32.727272
2023-05-08 15:00:00,19.160246,0.3,2.8799999,41.0,35.151512
2023-05-08 16:00:00,18.610245,1.6,4.379589,31.0,41.21212
2023-05-08 17:00:00,17.780245,0.8,6.193674,43.0,33.939392
2023-05-08 18:00:00,16.910246,0.3,5.00128,48.0,30.90909
2023-05-08 19:00:00,16.730246,0.0,2.3051248,35.0,34.46734
2023-05-08 20:00:00,15.910245,0.0,2.4149535,29.400002,0.0
2023-05-08 21:00:00,15.440246,0.0,3.219938,34.0,0.0
2023-05-08 22:00:00,14.600245,0.0,2.4149535,22.0,0.0
2023-05-08 23:00:00,14.5602455,0.0,0.5091169,22.0,0.0
2023-05-09 00:00:00,13.590245,0.0,1.1384199,52.0,0.0
2023-05-09 01:00:00,12.130245,0.0,2.5455842,50.0,0.0
2023-05-09 02:00:00,12.260245,0.0,2.968636,57.0,0.0
2023-05-09 03:00:00,12.260245,0.0,2.968636,68.0,0.0
2023-05-09 04:00:00,12.620245,0.0,2.968636,74.0,0.2314815
2023-05-09 05:00:00,13.180245,0.0,2.7416782,62.0,22.424244
2023-05-09 06:00:00,13.910245,0.0,3.6,61.0,23.030302
2023-05-09 07:00:00,15.280245,0.0,3.8939953,88.0,6.666666
2023-05-09 08:00:00,16.780245,0.0,4.6938257,93.0,3.6363637
2023-05-09 09:00:00,17.950245,0.1,6.12,33.0,39.999996
2023-05-09 10:00:00,19.060246,0.2,5.04,40.0,35.757576
2023-05-09 11:00:00,19.810246,0.1,4.6938252,67.0,19.393942
2023-05-09 12:00:00,20.030245,0.0,5.8603754,81.0,10.909091
2023-05-09 13:00:00,20.270245,0.1,7.386582,96.0,1.8181801
2023-05-09 14:00:00,19.300245,0.1,5.6920996,100.0,0.0
2023-05-09 15:00:00,17.690245,0.5,3.9763298,100.0,0.0
2023-05-09 16:00:00,16.330246,1.1,7.24486,100.0,0.0
2023-05-09 17:00:00,15.490245,1.6,8.373386,100.0,0.0
2023-05-09 18:00:00,15.020246,1.7,7.145796,100.0,0.0
2023-05-09 19:00:00,14.770246,1.5,8.669949,100.0,0.0
2023-05-09 20:00:00,14.500245,1.2,10.44,100.0,0.0
2023-05-09 21:00:00,14.170245,0.9,12.096214,96.0,0.0
2023-05-10 02:00:00,13.000245,0.0,10.315115,76.0,0.0
2023-05-10 03:00:00,12.950245,0.1,11.753877,82.0,0.0
2023-05-10 04:00:00,12.580245,0.0,9.983106,40.0,1.4303031
2023-05-10 05:00:00,12.620245,0.1,10.636766,55.0,26.666664
2023-05-10 06:00:00,12.900246,0.0,11.841756,39.0,36.36364
2023-05-10 07:00:00,13.240245,0.0,13.1041975,25.0,44.848488
2023-05-10 08:00:00,13.730246,0.0,13.276144,26.400002,44.0
2023-05-10 09:00:00,14.340245,0.0,13.910169,33.0,39.999996
2023-05-10 10:00:00,14.500245,0.0,15.484185,37.0,37.57576
2023-05-10 11:00:00,15.100245,0.0,14.917212,37.0,37.57576
2023-05-10 12:00:00,15.460245,0.0,16.520823,40.0,35.757576
2023-05-10 13:00:00,15.420245,0.0,16.09969,45.0,32.727272
2023-05-10 14:00:00,15.470245,0.0,15.629972,28.0,43.0303
2023-05-10 15:00:00,15.130245,0.0,14.417988,17.0,49.696968
2023-05-10 16:00:00,14.760245,0.0,16.039202,69.0,18.18182
2023-05-10 17:00:00,14.370245,0.0,13.358861,38.0,36.969692
2023-05-10 18:00:00,13.790245,0.0,9.178235,18.0,49.090908
2023-05-10 19:00:00,12.770246,0.0,6.638072,21.900002,43.65106
2023-05-10 20:00:00,12.180245,0.0,6.1305785,30.0,0.0
2023-05-10 21:00:00,11.590245,0.0,6.1305785,43.0,0.0
2023-05-10 22:00:00,11.710245,0.0,6.193674,56.0,0.0
2023-05-10 23:00:00,11.750245,0.0,5.0911684,63.0,0.0
2023-05-11 00:00:00,11.540245,0.0,4.8965297,69.0,0.0
2023-05-11 01:00:00,11.380245,0.0,6.489992,75.0,0.0
2023-05-11 02:00:00,11.130245,0.0,4.3349743,66.0,0.0
2023-05-11 03:00:00,11.0602455,0.0,3.563818,73.0,0.0
2023-05-11 04:00:00,10.990245,0.0,4.1046314,70.0,1.1228956
2023-05-11 05:00:00,11.210245,0.0,5.95906,69.0,18.18182
2023-05-11 06:00:00,11.400246,0.0,6.162207,56.0,26.060608
2023-05-11 07:00:00,11.970245,0.0,5.8048253,47.0,31.51515
2023-05-11 08:00:00,12.980246,0.0,4.73506,41.0,35.151512
2023-05-11 09:00:00,13.630245,0.0,4.0249224,44.0,33.333336
2023-05-11 10:00:00,13.820246,0.1,3.563818,93.0,3.6363637
2023-05-11 11:00:00,14.400246,0.2,5.00128,96.0,1.8181801
2023-05-11 12:00:00,14.360246,0.2,5.495161,96.0,1.8181801
2023-05-11 13:00:00,14.540245,0.2,7.9526596,92.0,4.242425
2023-05-11 14:00:00,14.580245,0.8,8.669949,84.0,9.090908
2023-05-11 15:00:00,14.610246,0.8,7.342588,61.0,23.030302
2023-05-11 16:00:00,14.100245,0.1,6.130579,70.0,17.575756
2023-05-11 17:00:00,13.540245,0.0,3.2599385,72.0,16.363636
2023-05-11 18:00:00,12.970245,0.0,2.4149535,57.0,25.454548
2023-05-11 19:00:00,11.750245,0.3,3.563818,29.0,40.56229
2023-05-11 20:00:00,10.980246,0.0,5.154415,36.0,0.0
2023-05-11 21:00:00,10.770246,0.0,5.506941,74.0,0.0
2023-05-11 22:00:00,10.620245,0.0,6.162207,53.0,0.0
2023-05-11 23:00:00,10.890245,0.0,0.8049845,30.0,0.0
2023-05-12 00:00:00,11.130245,0.0,1.835647,31.0,0.0
2023-05-12 01:00:00,10.720245,0.0,2.4149535,38.0,0.0
2023-05-12 02:00:00,11.110246,0.0,1.4399999,40.0,0.0
2023-05-12 03:00:00,11.040245,0.0,0.8049845,27.300001,0.0
2023-05-12 04:00:00,10.740245,0.0,0.35999998,24.6,3.8703032
2023-05-12 05:00:00,10.510245,0.0,0.35999998,39.0,36.36364
2023-05-12 06:00:00,11.090245,0.0,1.1384199,54.0,27.272726
2023-05-12 07:00:00,12.000245,0.0,2.52,57.0,25.454548
2023-05-12 08:00:00,12.720245,0.0,2.8799999,50.0,29.69697
2023-05-12 09:00:00,13.490245,0.1,3.2399998,54.0,27.272726
2023-05-12 10:00:00,15.140245,0.1,7.2805495,64.0,21.212122
2023-05-12 11:00:00,15.690246,0.1,8.287822,50.0,29.69697
2023-05-12 12:00:00,16.330246,0.1,10.182337,48.0,30.90909
2023-05-12 13:00:00,16.810246,0.7,11.525623,26.0,44.242424
2023-05-12 14:00:00,16.700245,0.2,11.885453,42.0,34.545456
2023-05-12 15:00:00,16.270247,0.3,11.525623,24.900002,44.909092
2023-05-12 16:00:00,16.340246,0.0,10.495713,41.0,35.151512
2023-05-12 17:00:00,16.410246,0.0,8.669949,32.0,40.606064
2023-05-12 18:00:00,15.460245,0.2,7.9932976,38.0,36.969692
2023-05-12 19:00:00,14.070246,0.1,6.130579,28.0,42.074078
2023-05-12 20:00:00,13.690246,0.0,5.506941,26.0,0.0
2023-05-12 21:00:00,13.488023666666667,0.0,6.5693827,20.0,0.0
2023-05-12 22:00:00,13.285801333333334,0.0,7.24486,38.0,0.0
2023-05-12 23:00:00,13.083579,0.0,6.6185193,38.0,0.0
2023-05-13 00:00:00,12.881356666666667,0.0,7.729527,25.0,0.0
2023-05-13 01:00:00,12.679134333333334,0.0,7.172949,23.7,0.0
2023-05-13 02:00:00,12.476912,0.0,8.557102,23.1,0.0
2023-05-13 03:00:00,12.274689666666667,0.0,6.725354,59.0,0.0
2023-05-13 04:00:00,12.072467333333334,0.0,6.638072,77.0,1.4407407
2023-05-13 05:00:00,11.870245,0.0,6.87779,91.0,4.8484864
2023-05-13 06:00:00,12.340245,0.0,8.209263,93.0,3.6363637
2023-05-13 07:00:00,13.090245,0.0,8.373386,87.0,7.2727275
2023-05-13 08:00:00,13.840245,0.0,8.225035,94.0,3.0303025
2023-05-13 09:00:00,13.940246,0.1,8.891344,80.0,11.515152
2023-05-13 10:00:00,14.470245,0.1,10.365251,63.0,21.818182
2023-05-13 11:00:00,14.860246,0.1,11.043261,50.0,29.69697
2023-05-13 12:00:00,15.430245,0.6,11.177405,56.0,26.060608
2023-05-13 13:00:00,15.620245,0.1,10.8955765,67.0,19.393942
2023-05-13 14:00:00,15.500245,1.3,10.829959,57.0,25.454548
2023-05-13 15:00:00,15.430245,1.2,11.090103,60.0,23.636362
2023-05-13 16:00:00,15.730246,0.2,10.799999,52.0,28.48485
2023-05-13 17:00:00,15.530245,0.0,8.714677,49.0,30.303032
2023-05-13 18:00:00,14.980246,0.0,6.1094027,34.0,39.39394
2023-05-13 19:00:00,13.510245,0.0,5.95906,37.0,37.565323
2023-05-13 20:00:00,12.920245,0.0,6.151683,38.0,0.03080808
2023-05-13 21:00:00,11.950245,0.0,5.506941,31.0,0.0
2023-05-13 22:00:00,11.990245,0.0,5.1919937,57.0,0.0
2023-05-13 23:00:00,11.990245,0.0,4.5536795,20.0,0.0
2023-05-14 00:00:00,11.380245,0.0,5.154415,18.0,0.0
2023-05-14 01:00:00,10.8102455,0.0,5.5887027,21.0,0.0
2023-05-14 02:00:00,10.420245,0.0,5.4477882,32.0,0.0
2023-05-14 03:00:00,10.050245,0.0,4.802999,73.0,0.0
2023-05-14 04:00:00,10.110246,0.0,4.0249224,71.0,2.2154882
2023-05-14 05:00:00,10.350245,0.0,3.6179552,70.0,17.575756
2023-05-14 06:00:00,11.250245,0.1,3.8773184,70.0,17.575756
2023-05-14 07:00:00,12.300245,0.2,5.771239,89.0,6.060605
2023-05-14 08:00:00,13.480246,0.0,7.2359104,81.0,10.909091
2023-05-14 09:00:00,14.400246,0.0,7.5942073,79.0,12.121214
2023-05-14 10:00:00,14.830245,0.0,8.669949,72.0,16.363636
2023-05-14 11:00:00,15.500245,0.1,9.531505,67.0,19.393942
2023-05-14 12:00:00,16.060246,0.1,10.365251,68.0,18.78788
2023-05-14 13:00:00,16.970245,0.1,10.041354,46.0,32.121212
2023-05-14 14:00:00,17.210245,1.1,7.9932976,72.0,16.363636
2023-05-14 15:00:00,15.620245,0.9,6.87779,73.0,15.757578
2023-05-14 16:00:00,15.870245,0.2,9.178235,61.0,23.030302
2023-05-14 17:00:00,15.3102455,0.4,4.6938252,48.0,30.90909
2023-05-14 18:00:00,14.200245,0.3,5.5887027,38.0,36.969692
2023-05-14 19:00:00,12.730246,0.2,6.3690495,28.0,43.0303
2023-05-14 20:00:00,12.100245,0.4,4.896529,47.0,0.7178451
2023-05-14 21:00:00,11.700245,0.1,2.6208394,39.0,0.0
2023-05-14 22:00:00,11.190246,0.0,4.3349743,67.0,0.0
2023-05-14 23:00:00,10.910245,0.0,4.3349743,74.0,0.0
2023-05-15 00:00:00,10.660245,0.0,4.6938257,33.0,0.0
2023-05-15 01:00:00,10.350245,0.0,5.904439,24.0,0.0
2023-05-15 02:00:00,10.280245,0.0,5.95906,21.0,0.0
2023-05-15 03:00:00,9.890245,0.0,4.0249224,29.0,0.0
2023-05-15 04:00:00,9.660245,0.0,3.6179552,39.0,5.5656567
2023-05-15 05:00:00,10.150246,0.1,4.73506,53.0,27.878788
2023-05-15 06:00:00,11.020246,1.3,3.7585104,64.0,21.212122
2023-05-15 07:00:00,11.980246,0.2,3.8268526,42.0,34.545456
2023-05-15 08:00:00,13.300245,0.1,3.319036,27.0,43.636364
2023-05-15 09:00:00,14.800245,0.2,3.2399998,44.0,33.333336
2023-05-15 10:00:00,15.650246,0.2,4.1046314,94.0,3.0303025
2023-05-15 11:00:00,16.410246,0.1,2.2768397,81.0,10.909091
2023-05-15 12:00:00,17.070246,0.2,1.9386592,61.0,23.030302
2023-05-15 13:00:00,17.000246,0.3,2.2768397,62.0,22.424244
2023-05-15 14:00:00,16.370245,1.6,2.7416782,64.0,21.212122
2023-05-15 15:00:00,16.250246,0.8,4.8965297,66.0,19.999998
2023-05-15 16:00:00,16.270247,2.2,7.4128532,66.0,19.999998
2023-05-15 17:00:00,14.240245,2.1,4.802999,58.0,24.848484
2023-05-15 18:00:00,13.950245,1.3,5.4477882,73.0,15.757578
2023-05-15 19:00:00,13.150246,0.8,5.0911684,62.0,22.424244
2023-05-15 20:00:00,12.120245,0.6,4.452954,51.0,1.309091
2023-05-15 21:00:00,11.570246,0.5,4.5536795,65.0,0.0
2023-05-15 22:00:00,11.8102455,0.2,4.6938257,48.0,0.0
2023-05-15 23:00:00,11.830245,0.0,5.634891,48.0,0.0
2023-05-16 00:00:00,11.620245,0.0,4.0249224,44.0,0.0
2023-05-16 01:00:00,11.620245,0.0,5.0911684,48.0,0.0
2023-05-16 02:00:00,11.270246,0.0,4.6938257,40.0,0.0
2023-05-16 03:00:00,11.670245,0.2,5.815978,81.0,0.0
2023-05-16 04:00:00,11.480246,0.0,6.379216,72.0,2.8499997
2023-05-16 05:00:00,11.380245,0.1,9.47012,71.0,16.969696
2023-05-16 06:00:00,11.200245,0.1,11.901798,57.0,25.454548
2023-05-16 07:00:00,11.190246,0.4,14.4,89.0,6.060605
2023-05-16 08:00:00,11.450245,0.1,16.263872,96.0,1.8181801
2023-05-16 09:00:00,11.700245,0.2,15.496736,55.0,26.666664
2023-05-16 10:00:00,11.480246,0.0,12.144331,76.0,13.939394
2023-05-16 11:00:00,12.030245,0.1,14.241629,76.0,13.939394
2023-05-16 12:00:00,12.250245,0.2,17.581125,65.0,20.60606
2023-05-16 13:00:00,12.430245,0.2,20.532627,88.0,6.666666
2023-05-16 14:00:00,12.410245,0.1,19.493261,89.0,6.060605
2023-05-16 15:00:00,12.100245,0.2,18.359999,88.0,6.666666
2023-05-16 16:00:00,12.090245,0.1,17.294992,77.0,13.333332
2023-05-16 17:00:00,12.020246,0.0,16.56,66.0,19.999998
2023-05-16 18:00:00,11.620245,0.0,15.517629,76.0,13.939394
2023-05-16 19:00:00,11.250245,0.0,14.113653,84.0,9.090908
2023-05-16 20:00:00,10.940246,0.0,13.004921,96.0,0.1191918
2023-05-16 21:00:00,10.530245,0.0,12.979984,93.0,0.0
2023-05-16 22:00:00,10.050245,0.0,10.739833,96.0,0.0
2023-05-16 23:00:00,9.630245,0.0,10.08,95.0,0.0
2023-05-17 00:00:00,9.090245,0.0,10.853866,88.0,0.0
2023-05-17 01:00:00,8.690246,0.0,11.525623,77.0,0.0
2023-05-17 02:00:00,8.280246,0.0,10.853866,81.0,0.0
2023-05-17 03:00:00,7.8902454,0.0,10.182337,66.0,0.0
2023-05-17 04:00:00,7.520245,0.0,10.538843,45.0,6.3363633
2023-05-17 05:00:00,7.8302455,0.0,11.720751,31.0,41.21212
2023-05-17 06:00:00,8.880245,0.0,13.009903,31.0,41.21212
2023-05-17 07:00:00,10.140245,0.0,14.707222,14.0,51.51515
2023-05-17 08:00:00,11.640245,0.0,18.289274,43.0,33.939392
2023-05-17 09:00:00,12.500245,0.0,18.947083,96.0,1.8181801
2023-05-17 10:00:00,13.330245,0.0,18.79255,75.0,14.545455
2023-05-17 11:00:00,13.675245,0.0,19.586119,71.0,16.969696
2023-05-17 12:00:00,14.020245,0.0,19.08,85.0,8.48485
2023-05-17 13:00:00,14.365245,0.0,19.022177,95.0,2.4242413
2023-05-17 14:00:00,14.710245,0.0,18.057508,75.0,14.545455
2023-05-17 15:00:00,14.720245,0.0,18.25026,79.0,12.121214
2023-05-17 16:00:00,14.200245,0.0,16.595179,73.0,15.757578
2023-05-17 17:00:00,13.800245,0.0,15.2947035,77.0,13.333332
2023-05-17 18:00:00,13.000245,0.0,13.1041975,55.0,26.666664
2023-05-17 19:00:00,11.960245,0.0,12.0694,30.0,41.81818
2023-05-17 20:00:00,11.030245,0.0,11.726277,17.7,4.256616
2023-05-17 21:00:00,10.180245,0.0,9.904906,12.0,0.0
2023-05-17 22:00:00,8.780245,0.0,10.883676,26.0,0.0
2023-05-17 23:00:00,8.150246,0.0,9.19939,39.0,0.0
2023-05-18 00:00:00,7.5802455,0.0,7.729527,55.0,0.0
2023-05-18 01:00:00,6.8202453,0.0,7.289444,55.0,0.0
2023-05-18 02:00:00,6.2402453,0.0,7.072878,48.0,0.0
2023-05-18 03:00:00,5.920245,0.0,7.69592,52.0,0.0
2023-05-18 04:00:00,5.8202453,0.0,8.4042845,16.0,10.71734
2023-05-18 05:00:00,7.400245,0.0,9.114471,12.900001,52.18182
2023-05-18 06:00:00,9.110246,0.0,9.9571085,1.2,59.272728
2023-05-18 07:00:00,10.780245,0.0,11.753877,0.6,59.636364
2023-05-18 08:00:00,12.510245,0.0,14.84318,44.0,33.333336
2023-05-18 09:00:00,14.250245,0.0,16.981165,84.0,9.090908
2023-05-18 10:00:00,15.200245,0.0,13.397612,87.0,7.2727275
2023-05-18 11:00:00,15.860246,0.0,16.563911,99.0,0.0
2023-05-18 12:00:00,16.320246,0.0,14.618837,100.0,0.0
2023-05-18 13:00:00,16.540245,0.0,12.287555,91.0,4.8484864
2023-05-18 14:00:00,16.580246,0.0,12.4811535,93.0,3.6363637
2023-05-18 15:00:00,16.450245,0.0,13.237038,93.0,3.6363637
2023-05-18 16:00:00,16.060246,0.0,13.104198,92.0,4.242425
2023-05-18 17:00:00,15.520246,0.0,9.1641035,88.0,6.666666
2023-05-18 18:00:00,14.840245,0.0,6.297428,77.0,13.333332
2023-05-18 19:00:00,13.730246,0.0,7.8954163,81.0,10.909091
2023-05-18 20:00:00,12.910245,0.0,8.089993,77.0,1.4296296
2023-05-18 21:00:00,12.230246,0.0,8.225035,72.0,0.0
2023-05-18 22:00:00,12.770246,0.0,8.209263,48.0,0.0
2023-05-18 23:00:00,11.830245,0.0,8.891344,32.0,0.0
2023-05-19 00:00:00,11.320246,0.0,8.287822,32.0,0.0
2023-05-19 01:00:00,10.790245,0.0,8.049845,20.0,0.0
2023-05-19 02:00:00,9.760245,0.0,8.373386,17.7,0.0
2023-05-19 03:00:00,9.520246,0.0,8.225035,21.0,0.0
2023-05-19 04:00:00,9.320246,0.0,7.968939,47.0,7.336027
2023-05-19 05:00:00,10.290245,0.0,6.0347,27.6,43.272728
2023-05-19 06:00:00,11.400246,0.0,7.072878,23.400002,45.81818
2023-05-19 07:00:00,12.610246,0.0,9.19939,16.800001,49.81818
2023-05-19 08:00:00,14.010245,0.0,11.753876,71.0,16.969696
2023-05-19 09:00:00,15.040245,0.0,12.229406,97.0,1.2121224
2023-05-19 10:00:00,15.880245,0.0,11.792404,79.0,12.121214
2023-05-19 11:00:00,16.340246,0.0,15.192682,89.0,6.060605
2023-05-19 12:00:00,16.350246,0.0,14.565548,100.0,0.0
2023-05-19 13:00:00,16.360247,0.0,13.324863,94.0,3.0303025
2023-05-19 14:00:00,16.300245,0.0,12.979984,98.0,0.6060612
2023-05-19 15:00:00,16.070246,0.0,12.287555,87.0,7.2727275
2023-05-19 16:00:00,15.950245,0.0,11.631956,92.0,4.242425
2023-05-19 17:00:00,15.550245,0.0,10.365251,93.0,3.6363637
2023-05-19 18:00:00,15.000245,0.0,8.427383,96.0,1.8181801
2023-05-19 19:00:00,14.490245,0.0,6.830519,96.0,1.8181801
2023-05-19 20:00:00,13.970245,0.0,6.0347,81.0,1.3969697
2023-05-19 21:00:00,13.420245,0.0,6.489992,69.0,0.0
2023-05-19 22:00:00,12.720245,0.0,7.072878,70.0,0.0
2023-05-19 23:00:00,12.840245,0.0,6.5693827,69.0,0.0
2023-05-20 00:00:00,12.620245,0.3,6.519877,78.0,0.0
2023-05-20 01:00:00,12.030245,0.1,6.87779,76.0,0.0
2023-05-20 02:00:00,11.940246,0.0,6.489992,73.0,0.0
2023-05-20 03:00:00,11.940246,0.0,6.519877,67.0,0.0
2023-05-20 04:00:00,11.830245,0.0,6.12,54.0,6.886363
2023-05-20 05:00:00,12.350245,0.0,6.489992,54.0,27.272726
2023-05-20 06:00:00,13.110246,0.0,6.849467,64.0,21.212122
2023-05-20 07:00:00,14.070246,0.0,8.654986,67.0,19.393942
2023-05-20 08:00:00,14.740245,0.0,12.475961,88.0,6.666666
2023-05-20 09:00:00,15.850245,0.0,12.599998,100.0,0.0
2023-05-20 10:00:00,16.490246,0.0,11.435313,91.0,4.8484864
2023-05-20 11:00:00,17.050245,0.0,14.982228,96.0,1.8181801
2023-05-20 12:00:00,17.800245,0.0,13.551501,100.0,0.0
2023-05-20 13:00:00,18.400246,0.0,10.296251,100.0,0.0
2023-05-20 14:00:00,18.780245,0.0,8.049845,95.0,2.4242413
2023-05-20 15:00:00,18.730246,0.0,9.793058,78.0,12.727271
2023-05-20 16:00:00,18.620245,0.0,9.531505,93.0,3.6363637
2023-05-20 17:00:00,18.290245,0.0,8.287822,98.0,0.6060612
2023-05-20 18:00:00,17.830246,0.0,7.208994,95.0,2.4242413
2023-05-20 19:00:00,16.460245,0.0,7.5599995,30.000002,41.81818
2023-05-20 20:00:00,15.630245,0.0,8.311245,29.400002,6.280404
2023-05-20 21:00:00,14.450245,0.0,7.5942073,29.1,0.0
2023-05-20 22:00:00,13.8102455,0.0,7.342588,50.0,0.0
2023-05-20 23:00:00,13.230246,0.0,6.6185193,40.0,0.0
2023-05-21 00:00:00,12.980246,0.0,4.510787,48.0,0.0
2023-05-21 01:00:00,13.400246,0.0,4.5536795,29.400002,0.0
2023-05-21 02:00:00,13.010245,0.0,4.5536795,30.000002,0.0
2023-05-21 03:00:00,12.800245,0.0,5.1544156,30.000002,0.0
2023-05-21 04:00:00,12.780245,0.0,3.7585104,58.0,6.729798
2023-05-21 05:00:00,12.220245,0.0,1.609969,58.0,24.848484
2023-05-21 06:00:00,13.510245,0.0,1.5273507,71.0,16.969696
2023-05-21 07:00:00,15.180245,0.0,2.4149535,61.0,23.030302
2023-05-21 08:00:00,17.220245,0.0,3.319036,7.8,55.272728
2023-05-21 09:00:00,18.960245,0.0,3.671294,52.0,28.48485
2023-05-21 10:00:00,20.730246,0.0,3.4152596,18.0,49.090908
2023-05-21 11:00:00,21.900246,0.0,5.3517847,10.0,53.939396
2023-05-21 12:00:00,23.190245,0.0,6.9899354,15.0,50.909096
2023-05-21 13:00:00,24.030245,0.0,7.342588,23.0,46.060608
2023-05-21 14:00:00,24.410246,0.0,7.2805495,32.0,40.606064
2023-05-21 15:00:00,24.340246,0.0,8.287822,23.0,46.060608
2023-05-21 16:00:00,23.920246,0.0,9.826088,40.0,35.757576
2023-05-21 17:00:00,22.540245,0.0,6.162207,28.500002,42.727272
2023-05-21 18:00:00,20.750246,0.5,3.0758414,29.7,42.0
2023-05-21 19:00:00,19.090246,0.0,5.8603754,29.7,42.0
2023-05-21 20:00:00,17.980246,0.0,5.4833565,29.7,7.0699997
2023-05-21 21:00:00,16.700245,0.0,4.32,29.400002,0.0
2023-05-21 22:00:00,17.250246,0.0,6.28713,33.0,0.0
2023-05-21 23:00:00,16.940245,0.0,5.991594,37.0,0.0
2023-05-22 00:00:00,15.530245,0.0,5.1165614,28.500002,0.0
2023-05-22 01:00:00,15.350245,0.0,5.315336,27.0,0.0
2023-05-22 02:00:00,14.540245,0.0,4.802999,25.0,0.0
2023-05-22 03:00:00,13.980246,0.0,3.2599385,24.0,0.0
2023-05-22 04:00:00,14.0602455,0.0,3.9763298,17.0,14.287878
2023-05-22 05:00:00,14.980246,0.0,4.73506,25.0,44.848488
2023-05-22 06:00:00,16.720245,0.0,4.3349743,25.0,44.848488
2023-05-22 07:00:00,18.660246,0.0,4.198285,17.0,49.696968
2023-05-22 08:00:00,20.550245,0.0,3.396233,14.0,51.51515
2023-05-22 09:00:00,22.000246,0.0,3.6179552,7.0,55.757576
2023-05-22 10:00:00,23.200245,0.0,3.4152596,8.0,55.151512
2023-05-22 11:00:00,24.150246,0.0,3.8939953,4.0,57.575756
2023-05-22 12:00:00,24.910246,0.0,4.8965297,4.0,57.575756
2023-05-22 13:00:00,25.420246,0.1,6.792466,9.0,54.545452
2023-05-22 14:00:00,26.090246,0.6,3.7064266,18.0,49.090908
2023-05-22 15:00:00,25.120245,0.5,3.96,19.0,48.484848
2023-05-22 16:00:00,24.460245,0.0,5.8603754,17.400002,49.454544
2023-05-22 17:00:00,23.740246,0.3,7.5170207,22.800001,46.181816
2023-05-22 18:00:00,22.090246,0.0,4.5536795,25.800001,44.363636
2023-05-22 19:00:00,20.760244,0.2,5.3517847,26.1,44.18182
2023-05-22 20:00:00,18.960245,0.0,6.8777895,28.2,8.045455
2023-05-22 21:00:00,18.130245,0.0,5.815978,41.0,0.0
2023-05-22 22:00:00,17.880245,0.0,8.891343,28.2,0.0
2023-05-22 23:00:00,17.950245,0.0,1.2979984,28.2,0.0
2023-05-23 00:00:00,17.470245,0.1,3.96,29.400002,0.0
2023-05-23 01:00:00,16.440247,0.0,6.1305785,60.0,0.0
2023-05-23 02:00:00,16.540245,0.0,6.130579,29.400002,0.0
2023-05-23 03:00:00,16.350246,0.0,1.835647,29.1,0.0
2023-05-23 04:00:00,15.990245,0.0,1.8,32.0,12.351011
2023-05-23 05:00:00,16.580246,0.0,4.379589,66.0,19.999998
2023-05-23 06:00:00,17.220245,0.0,5.506941,53.0,27.878788
2023-05-23 07:00:00,17.800245,0.0,9.028754,76.0,13.939394
2023-05-23 08:00:00,18.000246,0.0,10.538843,96.0,1.8181801
2023-05-23 09:00:00,18.540245,0.1,11.570515,64.0,21.212122
2023-05-23 10:00:00,19.460245,0.0,10.703569,42.0,34.545456
2023-05-23 11:00:00,20.150246,0.0,11.252519,35.0,38.78788
2023-05-23 12:00:00,20.660246,0.0,12.7279215,30.0,41.81818
2023-05-23 13:00:00,21.110245,0.0,13.397612,25.0,44.848488
2023-05-23 14:00:00,21.320246,0.0,14.512064,21.0,47.272724
2023-05-23 15:00:00,21.390245,0.0,16.808569,13.0,52.121212
2023-05-23 16:00:00,21.180244,0.0,15.827721,21.0,47.272724
2023-05-23 17:00:00,20.590246,0.0,14.332341,22.0,46.666668
2023-05-23 18:00:00,19.430244,0.0,14.264361,24.0,45.454544
2023-05-23 19:00:00,18.030245,0.0,12.783802,34.0,39.39394
2023-05-23 20:00:00,16.880245,0.0,12.015589,51.0,6.020202
2023-05-23 21:00:00,16.020247,0.0,11.609651,45.0,0.0
2023-05-23 22:00:00,15.300245,0.0,11.720751,64.0,0.0
2023-05-23 23:00:00,14.600245,0.0,11.367109,59.0,0.0
2023-05-24 00:00:00,14.000245,0.0,9.779817,50.0,0.0
2023-05-24 01:00:00,13.260245,0.0,9.0,62.0,0.0
2023-05-24 02:00:00,12.900246,0.0,8.647496,51.0,0.0
2023-05-24 03:00:00,12.460245,0.0,9.36,63.0,0.0
2023-05-24 04:00:00,12.210245,0.0,9.3669195,70.0,5.638889
2023-05-24 05:00:00,12.330245,0.0,10.086427,64.0,21.212122
2023-05-24 06:00:00,12.5602455,0.0,11.609651,75.0,14.545455
2023-05-24 07:00:00,13.0602455,0.0,12.144331,85.0,8.48485
2023-05-24 08:00:00,13.300245,0.0,13.441071,88.0,6.666666
2023-05-24 09:00:00,13.320246,0.0,13.5515,90.0,5.454544
2023-05-24 10:00:00,14.130245,0.0,13.75558,75.0,14.545455
2023-05-24 11:00:00,15.030245,0.0,14.618837,50.0,29.69697
2023-05-24 12:00:00,15.470245,0.0,14.84318,35.0,38.78788
